episode,step,stage,stage_index,success,contact,jamming,Kx,Ky,Kz,Krx,Kry,Krz,Dx,Dy,Dz,Drx,Dry,Drz,Fx,Fy,Fz,Tx,Ty,Tz,peg1_lateral_error,peg2_lateral_error,peg1_depth,peg2_depth,relative_position_error,relative_orientation_error,agent1_action,impedance_action
0,49,INSERTION,8,0,0,0,360.0,360.0,520.0,60.0,60.0,44.0,4.4,4.4,5.5,1.54,1.54,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.014039370589786583,0.014058100614598095,0.0,0.0,0.0,0.0,"[0,0,0,0,0,0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
0,50,INSERTION,8,0,1,0,360.0,360.0,520.0,60.0,60.0,44.0,4.4,4.4,5.5,1.54,1.54,1.1,136.40220823852255,2.447815681156814,-36.393813035715354,0.0,0.0,0.0,0.013807125955693573,0.013826923714400885,0.0,0.0,0.0,0.0,"[0,0,0,0,0,0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
0,51,INSERTION,8,0,1,0,360.0,360.0,520.0,60.0,60.0,44.0,4.4,4.4,5.5,1.54,1.54,1.1,34.52207983041083,1.513987493019454,-2.077748118986773,0.0,0.0,0.0,0.013814501148864372,0.013829868072684189,0.0,0.0,0.0,0.0,"[0,0,0,0,0,0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
0,52,INSERTION,8,0,1,0,360.0,360.0,520.0,60.0,60.0,44.0,4.4,4.4,5.5,1.54,1.54,1.1,20.67509082698007,1.5189966021205785,2.542140914875407,0.0,0.0,0.0,0.013816315831300413,0.013827596754439876,0.0,0.0,0.0,0.0,"[0,0,0,0,0,0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
0,53,INSERTION,8,0,1,0,360.0,360.0,520.0,60.0,60.0,44.0,4.4,4.4,5.5,1.54,1.54,1.1,22.26143022759392,1.8331859772077808,6.174826917093469,0.0,0.0,0.0,0.013812999608469045,0.013820322935303999,0.0,0.0,0.0,0.0,"[0,0,0,0,0,0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
0,54,INSERTION,8,0,1,0,360.0,360.0,520.0,60.0,60.0,44.0,4.4,4.4,5.5,1.54,1.54,1.1,32.127510615160254,2.3768533024490144,19.286563695937758,0.0,0.0,0.0,0.013802697293142584,0.013806371933082559,0.0,0.0,0.0,0.0,"[0,0,0,0,0,0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
0,55,INSERTION,8,0,1,0,360.0,360.0,520.0,60.0,60.0,44.0,4.4,4.4,5.5,1.54,1.54,1.1,46.35182381705339,2.269441715764862,32.366809123745966,0.0,0.0,0.0,0.013770265080014006,0.013771376808306823,0.0,0.0,0.0,0.0,"[0,0,0,0,0,0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
0,56,INSERTION,8,0,1,0,360.0,360.0,520.0,60.0,60.0,44.0,4.4,4.4,5.5,1.54,1.54,1.1,46.18861899452702,1.513769812841524,32.29657670780033,0.0,0.0,0.0,0.013695218603029281,0.013695509510894627,0.0,0.0,0.0,0.0,"[0,0,0,0,0,0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
0,57,INSERTION,8,0,1,0,360.0,360.0,520.0,60.0,60.0,44.0,4.4,4.4,5.5,1.54,1.54,1.1,38.786010273168145,1.0920047140557558,27.128235754739546,0.0,0.0,0.0,0.013606811842566902,0.01360744885804726,0.0,0.0,0.0,0.0,"[0,0,0,0,0,0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
0,58,INSERTION,8,0,1,0,360.0,360.0,520.0,60.0,60.0,44.0,4.4,4.4,5.5,1.54,1.54,1.1,43.09573325470067,1.3499517079041272,8.760001293975021,0.0,0.0,0.0,0.013565786358901372,0.013566902404311972,0.0,0.0,0.0,0.0,"[0,0,0,0,0,0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
