mode,episode,success,insertion_time_s,peak_contact_force_N,rms_contact_force_N,peak_torque_Nm,jam,target_translation_displacement_m,target_rotation_displacement_deg,target_peak_linear_velocity_mps,target_peak_angular_velocity_dps,relative_final_position_error_m,relative_final_orientation_error_deg,final_insertion_depth_m,final_stage,contact_steps,target_final_linear_velocity_mps,target_final_angular_velocity_dps
floating_random_velocity,20460889,1,1.0,4.451257769945284,0.42635288902553353,0.1197384968595655,0,0.014238724284366603,0.025211766586729252,0.01784373465863414,0.6748204151425475,0.0032449647524798223,0.7050317356278005,0.03013691733391295,SUCCESS,2,0.009387793122966415,5.9803199239880524e-05
floating_random_velocity,20460890,0,9.6,22.230209918996213,1.8898944842005554,0.5465844681820714,1,0.07373260251024166,0.18830273144432014,0.04662618879851962,2.9247243623890373,0.00134047045409013,0.8456136565813144,0.012064317742640145,INSERTION,38,0.020399846234301574,0.01301169134540113
floating_random_velocity,20460891,0,9.6,12.495018181987428,1.4618930955923122,0.2888849498082281,1,0.3753288361953298,0.6068494335473945,0.06437289618508765,2.1937971318451703,0.009846353733629586,3.7602581632270704,0.014798003352828226,INSERTION,61,0.04316006025565793,0.039951435539087095
floating_random_velocity,20460892,0,9.6,0.0,0.0,0.0,0,0.03514129552067359,0.03922950783277635,0.013508401255045899,1.1038255093989042,0.006781390235109623,0.26742009151729323,0.0,CONTACT_SEARCH,0,0.0003707082210465852,3.269475538161531e-135
floating_random_velocity,20460893,0,9.6,0.0,0.0,0.0,0,0.017391625880681244,0.02522607781463446,0.006685384172466614,0.750337311728808,0.007200626616017476,0.4011156242559244,0.0,CONTACT_SEARCH,0,0.00018346559498759002,1.82275806151371e-135
floating_random_velocity,20460894,1,1.056,15.714939685196745,1.8128957017035987,0.22774539161643761,0,0.018405798680357067,0.056805136098770165,0.027520454093632168,1.6874778668037875,0.004465756051753679,1.045057010252081,0.030014230964198235,SUCCESS,6,0.023739048117320118,0.22479777547097354
floating_random_velocity,20460895,0,9.6,19.64760272954591,1.6775790672678184,0.5038198009786278,1,0.43456361900663637,0.6929441402680242,0.06565260192317401,2.8896059021644716,0.010140729123018968,4.078094682553476,0.012795665488102789,INSERTION,65,0.039348958686333785,0.001108866057864225
floating_random_velocity,20460896,1,4.5360000000000005,15.199150312475624,1.052248045712969,0.3314800589938048,0,0.03607284984487262,0.1407616175833146,0.017488626127565566,2.0693222371350095,0.00785697931518256,2.829442660969112,0.03001683603725942,SUCCESS,10,0.014336842393349392,0.0010243125710883167
floating_random_velocity,20460897,1,3.344,12.764790518916074,1.6944308772622763,0.32210684392454875,0,0.02049093064218385,0.15855976196783594,0.04482908453027483,2.249995294426999,0.007780668707496449,2.6713175189387552,0.030390630345739255,SUCCESS,18,0.044161914698185346,0.07473932056834239
floating_random_velocity,20460898,0,9.6,14.067418192722727,0.9195590296642998,0.4058199992310661,0,0.09782880424838475,0.1736555980478849,0.039967907497735516,2.0326751700105916,0.0015622632598811775,1.0136536554938818,0.029807005469047212,INSERTION,12,0.002577111516308815,3.701586173902606e-19
floating_random_velocity,20460899,1,1.216,9.137090018151586,0.7411158638721276,0.09741691283965374,0,0.00868200832621294,0.033648536573787226,0.008726636814693298,0.87039023060273,0.006139278439769095,1.8860203884258286,0.03002177068127083,SUCCESS,1,0.006388483987342372,5.310837300517586e-13
floating_random_velocity,20460900,1,4.224,16.907094279274663,1.0386610777657026,0.3578585126780037,0,0.02930726790333702,0.07210965348440458,0.018313911835692708,2.1856390666517913,0.005995232716971363,1.704992450090738,0.030032667609951363,SUCCESS,4,0.0140834392694469,0.716151405746022
floating_random_velocity,20460901,1,8.128,22.806413344076,1.5671038354662477,0.5393068806648436,0,0.05926396289270007,0.08540485291049281,0.02727758832946253,2.4886675179676976,0.00798155288506207,3.1768524364485975,0.030013288115395897,SUCCESS,22,0.021578680121577147,0.3473406530530509
floating_random_velocity,20460902,0,9.6,11.246696548646032,0.6543286370268117,0.2762997297381644,1,0.0713586776145329,0.09553628114148754,0.02375822052744486,2.3295493300585863,0.00270362844526953,0.8456062131380673,0.022790416916164024,INSERTION,7,0.003000844093452439,1.767512427809076e-41
floating_random_velocity,20460903,1,5.288,7.999299603867144,0.5632221894699596,0.19711267740673652,0,0.02277029040727799,0.041152026190186965,0.012791169521197063,1.190923361530085,0.006425328188502998,1.963715310802184,0.030010485786879964,SUCCESS,6,0.004301342210196614,0.0742156626320345
floating_random_velocity,20460904,1,2.2560000000000002,13.919764488443573,1.565512651046494,0.2954931898225989,0,0.027017256502796336,0.04287847826058608,0.021991051175906745,2.230657135150897,0.007382634054929589,2.024785092769967,0.03003336255371029,SUCCESS,7,0.021991051175906745,1.0653987208517106
floating_random_velocity,20460905,0,9.6,0.0,0.0,0.0,0,0.04371077680311961,0.03622895890115823,0.016802531138299204,1.1070875127215352,0.007001184287480964,0.3697848731715377,0.0,CONTACT_SEARCH,0,0.0004611083361942659,2.3787903823108222e-135
floating_random_velocity,20460906,1,6.496,17.291484376772857,1.760678215250971,0.42174124608479135,0,0.06503234337346293,0.2070336260454667,0.053953213449916555,2.32262509589576,0.007930317709337498,2.980370807199562,0.030283402084071303,SUCCESS,25,0.05235924375688788,0.02096640590317403
floating_random_velocity,20460907,1,7.184,12.43086317422327,0.8926299669363229,0.32070519017831106,0,0.03345407812230128,0.06973565023852901,0.013030481215787305,1.7843568701635018,0.004260718788834466,0.7857474639974268,0.030012143217039457,SUCCESS,11,0.011456046664049221,0.39027368990818756
floating_random_velocity,20460908,1,1.064,10.37838586518782,1.3952661832603366,0.27980589895207025,0,0.012570340529621622,0.08032096886942656,0.023740081583817144,2.8927913590819165,0.0034213152668958005,0.8860505277919924,0.03002043528888466,SUCCESS,3,0.02222437286296859,0.003396822837081396
floating_random_velocity,20460909,0,9.6,16.55137700360301,0.7643176142769506,0.40378959030618955,0,0.09473987783555413,0.1607504469496424,0.029548261340487523,2.8283244902229563,0.00288458806427585,1.357277406355784,0.029862454865514722,INSERTION,4,0.001983208483498789,1.2647500964320953e-91
floating_random_velocity,20460910,0,9.6,22.879007516904213,1.9223470281737833,0.5515302710843856,1,0.06964294958965987,0.06682641193347089,0.048296537099411875,3.0511175836799977,0.0021611606301473324,0.6244966442225346,0.024394172132788296,INSERTION,33,0.0073098013472751465,1.9992199051548984e-32
floating_random_velocity,20460911,1,6.88,12.78290281093743,0.9679633142517232,0.2718040401850587,0,0.08867009417241843,0.2317696887902694,0.03474359209984022,2.2833597536762267,0.00712951953152648,2.1771097778672086,0.03032598883128305,SUCCESS,11,0.03463955646348151,0.6222746053061791
floating_random_velocity,20460912,0,9.6,0.0,0.0,0.0,0,0.03533072527115342,0.04152590236048437,0.013581218521490152,1.1773592495008287,0.007697161124261229,0.7637322569032878,0.0,CONTACT_SEARCH,0,0.00037270653000967996,3.40434702006624e-135
floating_random_velocity,20460913,0,9.6,12.660793582150202,1.292043398062658,0.27559471382160305,1,0.32585258870714595,0.5072713320182071,0.06374344151876454,2.0075811535878554,0.010717417000692467,4.05239568281213,0.0029443248600450854,INSERTION,70,0.0285272805962125,1.4982718791843593e-06
floating_random_velocity,20460914,0,9.6,0.0,0.0,0.0,0,0.04344082730602346,0.036993364420290865,0.016698761881322677,1.1133190219279672,0.006527276228770995,0.2493339620986846,0.0,CONTACT_SEARCH,0,0.00045826061824994586,2.5715035583887643e-135
floating_random_velocity,20460915,0,9.6,0.0,0.0,0.0,0,0.04351983471027965,0.028670148357909712,0.016729132523696462,0.9093192200022311,0.007636275070161922,0.3750777310532438,0.0,CONTACT_SEARCH,0,0.00045909407341565046,1.563319443663963e-135
floating_random_velocity,20460916,1,2.2960000000000003,15.375324889686492,1.9003303282347692,0.3981898919389519,0,0.01222029470951679,0.20647676733977696,0.04394951256500424,2.037702648078687,0.007856072921293913,2.983192996282707,0.030153797129251227,SUCCESS,16,0.0434254654760537,0.1387591051442731
floating_random_velocity,20460917,0,9.6,7.029505712817516,0.20292435077826024,0.20529394544917964,0,0.03125129473899331,0.06703549434808294,0.011053424316992497,1.3649350952226325,0.0021661686818605663,1.0934081419912745,0.029850708600189024,INSERTION,1,0.0003492510149592405,2.065467496030233e-130
floating_random_velocity,20460918,1,1.016,10.569916161102155,1.0810408471427049,0.16135117371451396,0,0.012882388714602276,0.024384496925611676,0.01563315101068423,1.3741633738340542,0.0005055018700975489,0.5686416206369335,0.03010255200496979,SUCCESS,2,0.011260076678570622,2.6508211528236595e-10
floating_random_velocity,20460919,1,5.816,20.63212053613039,1.5032008581082497,0.4686492767263597,0,0.04634841188683996,0.12272941478492799,0.02095563050580881,2.1470489579827157,0.004413004139111799,1.5593098282793607,0.030017250141598697,SUCCESS,15,0.011592506225236035,0.28568719907903245
floating_random_velocity,20460920,1,5.088,19.22882609749461,1.5435568298508648,0.48181014425125607,0,0.046096311497285374,0.07332301045756409,0.03490344216676622,2.7533776209768632,0.007360611914833707,2.5291653209593106,0.030039311605555185,SUCCESS,14,0.03387227042668351,0.023616066756715976
floating_random_velocity,20460921,1,5.5440000000000005,18.695037747311208,1.1463126991136352,0.4524307434934618,0,0.026022182051074073,0.06098250254708458,0.019369923171288436,2.10574844072478,0.006901862246442975,1.7412134671464898,0.030005612814837265,SUCCESS,9,0.010471362117115909,1.4350966728412933
floating_random_velocity,20460922,1,6.192,14.661756694887139,1.2215356180424672,0.3575927173071314,0,0.06709595420803338,0.1495158708784662,0.024322092832153454,2.5702235089112624,0.007024419065635178,2.2562491908331,0.030417558722610327,SUCCESS,13,0.02410425740400513,0.3247254306510049
floating_random_velocity,20460923,1,6.792,15.768415850082587,1.1012558827966228,0.37227649372865634,0,0.06452179755857698,0.11226432408520214,0.019716261352884085,2.3434733571562663,0.006907855418282845,2.5059198061087073,0.030010803799454474,SUCCESS,11,0.01911033084858157,0.5041221291508468
